seed,fold,feature_set,model,balanced_accuracy,f1,roc_auc,average_precision,precision,recall
0,0,clinical_only,gradient_boosting,0.575,0.75,0.48333333333333334,0.6936570374070374,0.75,0.75
0,1,clinical_only,gradient_boosting,0.6666666666666666,0.5,0.9,0.9663461538461539,1.0,0.3333333333333333
0,2,clinical_only,gradient_boosting,0.5166666666666667,0.7692307692307693,0.7333333333333334,0.908625116713352,0.7142857142857143,0.8333333333333334
0,3,clinical_only,gradient_boosting,0.6166666666666667,0.8,0.7000000000000001,0.7886213323713324,0.7692307692307693,0.8333333333333334
0,4,clinical_only,gradient_boosting,0.5757575757575758,0.75,0.6818181818181819,0.811699790108881,0.6923076923076923,0.8181818181818182
0,0,clinical_only,svm_rbf,0.475,0.72,0.5666666666666667,0.7770442520442521,0.6923076923076923,0.75
0,1,clinical_only,svm_rbf,0.775,0.8181818181818182,0.8666666666666667,0.9515873015873016,0.9,0.75
0,2,clinical_only,svm_rbf,0.8,0.9230769230769231,0.8833333333333333,0.9501063751063751,0.8571428571428571,1.0
0,3,clinical_only,svm_rbf,0.8583333333333334,0.9166666666666666,0.8,0.894176887926888,0.9166666666666666,0.9166666666666666
0,4,clinical_only,svm_rbf,0.8257575757575758,0.8571428571428571,0.9090909090909092,0.9406172110717566,0.9,0.8181818181818182
0,0,clinical_only,mlp_sklearn,0.4166666666666667,0.7407407407407407,0.6166666666666668,0.8557887170019524,0.6666666666666666,0.8333333333333334
0,1,clinical_only,mlp_sklearn,0.375,0.6923076923076923,0.5833333333333334,0.8598575648208001,0.6428571428571429,0.75
0,2,clinical_only,mlp_sklearn,0.5,0.8275862068965517,0.6666666666666666,0.8833313132945486,0.7058823529411765,1.0
0,3,clinical_only,mlp_sklearn,0.6166666666666667,0.8,0.6666666666666667,0.8413299663299664,0.7692307692307693,0.8333333333333334
0,4,clinical_only,mlp_sklearn,0.5757575757575758,0.75,0.6363636363636365,0.8028581267217632,0.6923076923076923,0.8181818181818182
0,0,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
0,1,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
0,2,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
0,3,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
0,4,video_only,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
0,0,video_only,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
0,1,video_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
0,2,video_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
0,3,video_only,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
0,4,video_only,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
0,0,video_only,logistic_regression,0.7583333333333333,0.88,0.9333333333333333,0.9763888888888889,0.8461538461538461,0.9166666666666666
0,1,video_only,logistic_regression,0.7916666666666667,0.7368421052631579,0.9333333333333333,0.9763888888888889,1.0,0.5833333333333334
0,2,video_only,logistic_regression,0.8333333333333333,0.8,0.9,0.9646464646464646,1.0,0.6666666666666666
0,3,video_only,logistic_regression,0.7333333333333334,0.7619047619047619,0.7999999999999999,0.9194113756613757,0.8888888888888888,0.6666666666666666
0,4,video_only,logistic_regression,0.6893939393939394,0.6666666666666666,0.6969696969696969,0.8294981533617897,0.8571428571428571,0.5454545454545454
0,0,video_only,random_forest,0.6,0.8571428571428571,0.85,0.947420634920635,0.75,1.0
0,1,video_only,random_forest,0.7333333333333334,0.7619047619047619,0.9166666666666667,0.961476948976949,0.8888888888888888,0.6666666666666666
0,2,video_only,random_forest,0.775,0.8181818181818182,0.9166666666666667,0.9676989676989677,0.9,0.75
0,3,video_only,random_forest,0.7166666666666667,0.8333333333333334,0.7666666666666666,0.9051857864357865,0.8333333333333334,0.8333333333333334
0,4,video_only,random_forest,0.5227272727272727,0.6,0.6515151515151515,0.8149293887930252,0.6666666666666666,0.5454545454545454
0,0,video_only,gradient_boosting,0.6166666666666667,0.8,0.5833333333333334,0.8175657675657676,0.7692307692307693,0.8333333333333334
0,1,video_only,gradient_boosting,0.8166666666666667,0.8695652173913043,0.7833333333333332,0.901291015629251,0.9090909090909091,0.8333333333333334
0,2,video_only,gradient_boosting,0.775,0.8181818181818182,0.7833333333333333,0.9248015873015873,0.9,0.75
0,3,video_only,gradient_boosting,0.6166666666666667,0.8,0.7000000000000001,0.8761967199467201,0.7692307692307693,0.8333333333333334
0,4,video_only,gradient_boosting,0.5303030303030303,0.6956521739130435,0.5909090909090908,0.7451930645112463,0.6666666666666666,0.7272727272727273
0,0,video_only,svm_rbf,0.7583333333333333,0.88,0.9333333333333333,0.973575036075036,0.8461538461538461,0.9166666666666666
0,1,video_only,svm_rbf,0.8333333333333333,0.8,0.9333333333333333,0.9707362082362082,1.0,0.6666666666666666
0,2,video_only,svm_rbf,0.8333333333333333,0.8,0.9166666666666667,0.9676989676989677,1.0,0.6666666666666666
0,3,video_only,svm_rbf,0.6916666666666667,0.7,0.7833333333333333,0.9088667732050085,0.875,0.5833333333333334
0,4,video_only,svm_rbf,0.6439393939393939,0.5882352941176471,0.7121212121212122,0.8426948051948052,0.8333333333333334,0.45454545454545453
0,0,video_only,mlp_sklearn,0.4666666666666667,0.4444444444444444,0.55,0.7833337414219769,0.6666666666666666,0.3333333333333333
0,1,video_only,mlp_sklearn,0.5833333333333334,0.2857142857142857,0.75,0.9076210826210827,1.0,0.16666666666666666
0,2,video_only,mlp_sklearn,0.8583333333333334,0.9166666666666666,0.8666666666666667,0.9526366607248961,0.9166666666666666,0.9166666666666666
0,3,video_only,mlp_sklearn,0.6333333333333333,0.7272727272727273,0.6666666666666667,0.8714993952126305,0.8,0.6666666666666666
0,4,video_only,mlp_sklearn,0.4318181818181818,0.4444444444444444,0.5303030303030303,0.7715825840825841,0.5714285714285714,0.36363636363636365
0,0,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
0,1,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
0,2,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
0,3,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
0,4,multimodal,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
0,0,multimodal,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
0,1,multimodal,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
0,2,multimodal,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
0,3,multimodal,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
0,4,multimodal,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
0,0,multimodal,logistic_regression,0.6583333333333333,0.8461538461538461,0.7833333333333333,0.9212454212454212,0.7857142857142857,0.9166666666666666
0,1,multimodal,logistic_regression,0.6916666666666667,0.7,0.8333333333333333,0.9375013330895684,0.875,0.5833333333333334
0,2,multimodal,logistic_regression,0.7583333333333333,0.88,0.9166666666666667,0.9676989676989677,0.8461538461538461,0.9166666666666666
0,3,multimodal,logistic_regression,0.7333333333333334,0.7619047619047619,0.9,0.9593656343656344,0.8888888888888888,0.6666666666666666
0,4,multimodal,logistic_regression,0.6515151515151515,0.7,0.6212121212121211,0.8073329448329448,0.7777777777777778,0.6363636363636364
0,0,multimodal,random_forest,0.5583333333333333,0.8148148148148148,0.8166666666666667,0.925724506974507,0.7333333333333333,0.9166666666666666
0,1,multimodal,random_forest,0.8333333333333333,0.8,0.9666666666666668,0.9866452991452991,1.0,0.6666666666666666
0,2,multimodal,random_forest,0.8,0.9230769230769231,0.9,0.9559824434824434,0.8571428571428571,1.0
0,3,multimodal,random_forest,0.6583333333333333,0.8461538461538461,0.9166666666666667,0.9722222222222222,0.7857142857142857,0.9166666666666666
0,4,multimodal,random_forest,0.696969696969697,0.7619047619047619,0.7424242424242424,0.8334582084582085,0.8,0.7272727272727273
0,0,multimodal,gradient_boosting,0.575,0.75,0.43333333333333335,0.6942311773194125,0.75,0.75
0,1,multimodal,gradient_boosting,0.75,0.6666666666666666,0.9166666666666667,0.961476948976949,1.0,0.5
0,2,multimodal,gradient_boosting,0.6583333333333333,0.8461538461538461,0.7666666666666666,0.911986161986162,0.7857142857142857,0.9166666666666666
0,3,multimodal,gradient_boosting,0.5333333333333333,0.6956521739130435,0.5583333333333333,0.7756224712107065,0.7272727272727273,0.6666666666666666
0,4,multimodal,gradient_boosting,0.5378787878787878,0.7692307692307693,0.6969696969696969,0.7469811753902663,0.6666666666666666,0.9090909090909091
0,0,multimodal,svm_rbf,0.7,0.8888888888888888,0.8500000000000001,0.9390313390313391,0.8,1.0
0,1,multimodal,svm_rbf,0.9166666666666667,0.9090909090909091,0.9333333333333333,0.9752747252747253,1.0,0.8333333333333334
0,2,multimodal,svm_rbf,0.675,0.782608695652174,0.8666666666666667,0.9462343212343213,0.8181818181818182,0.75
0,3,multimodal,svm_rbf,0.8166666666666667,0.8695652173913043,0.8833333333333333,0.9563131313131313,0.9090909090909091,0.8333333333333334
0,4,multimodal,svm_rbf,0.8257575757575758,0.8571428571428571,0.8181818181818181,0.8960844710844712,0.9,0.8181818181818182
0,0,multimodal,mlp_sklearn,0.45,0.5714285714285714,0.44999999999999996,0.7492088385470738,0.6666666666666666,0.5
0,1,multimodal,mlp_sklearn,0.35,0.5454545454545454,0.4333333333333333,0.7641393941026294,0.6,0.5
0,2,multimodal,mlp_sklearn,0.5166666666666667,0.7692307692307693,0.6833333333333333,0.8733134920634921,0.7142857142857143,0.8333333333333334
0,3,multimodal,mlp_sklearn,0.5166666666666667,0.7692307692307693,0.6666666666666666,0.8803220540352893,0.7142857142857143,0.8333333333333334
0,4,multimodal,mlp_sklearn,0.5681818181818181,0.6666666666666666,0.696969696969697,0.8480962219598583,0.7,0.6363636363636364
1,0,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,1,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,2,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,3,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,4,clinical_only,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
1,0,clinical_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
1,1,clinical_only,dummy_stratified,0.675,0.782608695652174,0.675,0.7901069518716578,0.8181818181818182,0.75
1,2,clinical_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
1,3,clinical_only,dummy_stratified,0.675,0.782608695652174,0.675,0.7901069518716578,0.8181818181818182,0.75
1,4,clinical_only,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
1,0,clinical_only,logistic_regression,0.6333333333333333,0.7272727272727273,0.55,0.7811614923747278,0.8,0.6666666666666666
1,1,clinical_only,logistic_regression,0.675,0.782608695652174,0.75,0.9065841021723375,0.8181818181818182,0.75
1,2,clinical_only,logistic_regression,0.6916666666666667,0.7,0.9166666666666667,0.961476948976949,0.875,0.5833333333333334
1,3,clinical_only,logistic_regression,0.7333333333333334,0.7619047619047619,0.8333333333333333,0.9265583953083953,0.8888888888888888,0.6666666666666666
1,4,clinical_only,logistic_regression,0.7424242424242424,0.8181818181818182,0.6212121212121212,0.7312001426974689,0.8181818181818182,0.8181818181818182
1,0,clinical_only,random_forest,0.775,0.8181818181818182,0.8,0.9125432437932438,0.9,0.75
1,1,clinical_only,random_forest,0.675,0.782608695652174,0.8166666666666667,0.9217964905464906,0.8181818181818182,0.75
1,2,clinical_only,random_forest,0.7,0.8888888888888888,0.9500000000000001,0.9790695415695415,0.8,1.0
1,3,clinical_only,random_forest,0.8583333333333334,0.9166666666666666,0.9333333333333333,0.9707362082362082,0.9166666666666666,0.9166666666666666
1,4,clinical_only,random_forest,0.6666666666666666,0.8461538461538461,0.7424242424242425,0.7960362869453779,0.7333333333333333,1.0
1,0,clinical_only,gradient_boosting,0.575,0.75,0.7,0.8439576627076627,0.75,0.75
1,1,clinical_only,gradient_boosting,0.6166666666666667,0.8,0.7666666666666667,0.9179670479302833,0.7692307692307693,0.8333333333333334
1,2,clinical_only,gradient_boosting,0.6166666666666667,0.8,0.7166666666666668,0.8852394745777099,0.7692307692307693,0.8333333333333334
1,3,clinical_only,gradient_boosting,0.675,0.782608695652174,0.9,0.9613858363858364,0.8181818181818182,0.75
1,4,clinical_only,gradient_boosting,0.6666666666666666,0.8461538461538461,0.6666666666666667,0.7408493022129385,0.7333333333333333,1.0
1,0,clinical_only,svm_rbf,0.675,0.782608695652174,0.8333333333333333,0.9390873015873016,0.8181818181818182,0.75
1,1,clinical_only,svm_rbf,0.6333333333333333,0.7272727272727273,0.7499999999999999,0.8867995430495431,0.8,0.6666666666666666
1,2,clinical_only,svm_rbf,0.9,0.96,1.0,0.9999999999999999,0.9230769230769231,1.0
1,3,clinical_only,svm_rbf,0.8583333333333334,0.9166666666666666,0.9333333333333333,0.9707362082362082,0.9166666666666666,0.9166666666666666
1,4,clinical_only,svm_rbf,0.6666666666666666,0.8461538461538461,0.5,0.6201200314836679,0.7333333333333333,1.0
1,0,clinical_only,mlp_sklearn,0.7583333333333333,0.88,0.8666666666666667,0.950437062937063,0.8461538461538461,0.9166666666666666
1,1,clinical_only,mlp_sklearn,0.575,0.75,0.5,0.7338475794358147,0.75,0.75
1,2,clinical_only,mlp_sklearn,0.4166666666666667,0.7407407407407407,0.5833333333333334,0.8598575648208001,0.6666666666666666,0.8333333333333334
1,3,clinical_only,mlp_sklearn,0.5,0.8275862068965517,0.9,0.960479797979798,0.7058823529411765,1.0
1,4,clinical_only,mlp_sklearn,0.36363636363636365,0.64,0.5303030303030303,0.7951379725443898,0.5714285714285714,0.7272727272727273
1,0,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,1,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,2,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,3,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,4,video_only,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
1,0,video_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
1,1,video_only,dummy_stratified,0.675,0.782608695652174,0.675,0.7901069518716578,0.8181818181818182,0.75
1,2,video_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
1,3,video_only,dummy_stratified,0.675,0.782608695652174,0.675,0.7901069518716578,0.8181818181818182,0.75
1,4,video_only,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
1,0,video_only,logistic_regression,0.875,0.8571428571428571,0.9,0.9663461538461539,1.0,0.75
1,1,video_only,logistic_regression,0.7916666666666667,0.7368421052631579,0.9,0.9629370629370629,1.0,0.5833333333333334
1,2,video_only,logistic_regression,0.775,0.8181818181818182,0.8333333333333334,0.9247324434824434,0.9,0.75
1,3,video_only,logistic_regression,0.675,0.782608695652174,0.7833333333333333,0.9302177601809956,0.8181818181818182,0.75
1,4,video_only,logistic_regression,0.7348484848484849,0.7368421052631579,0.8484848484848484,0.9192935852026762,0.875,0.6363636363636364
1,0,video_only,random_forest,0.7166666666666667,0.8333333333333334,0.8666666666666667,0.952457264957265,0.8333333333333334,0.8333333333333334
1,1,video_only,random_forest,0.6333333333333333,0.7272727272727273,0.7833333333333333,0.9048550986050986,0.8,0.6666666666666666
1,2,video_only,random_forest,0.7166666666666667,0.8333333333333334,0.7833333333333333,0.9048550986050986,0.8333333333333334,0.8333333333333334
1,3,video_only,random_forest,0.475,0.72,0.75,0.921670751633987,0.6923076923076923,0.75
1,4,video_only,random_forest,0.8257575757575758,0.8571428571428571,0.8333333333333334,0.9277434983317336,0.9,0.8181818181818182
1,0,video_only,gradient_boosting,0.775,0.8181818181818182,0.7833333333333333,0.9150462962962964,0.9,0.75
1,1,video_only,gradient_boosting,0.6333333333333333,0.7272727272727273,0.6833333333333333,0.8760781497913851,0.8,0.6666666666666666
1,2,video_only,gradient_boosting,0.6583333333333333,0.8461538461538461,0.6666666666666666,0.7724476911976912,0.7857142857142857,0.9166666666666666
1,3,video_only,gradient_boosting,0.375,0.6923076923076923,0.7333333333333334,0.9133374183006536,0.6428571428571429,0.75
1,4,video_only,gradient_boosting,0.7803030303030303,0.8,0.7424242424242424,0.8950428656311009,0.8888888888888888,0.7272727272727273
1,0,video_only,svm_rbf,0.9166666666666667,0.9090909090909091,0.8833333333333333,0.9626696832579186,1.0,0.8333333333333334
1,1,video_only,svm_rbf,0.7916666666666667,0.7368421052631579,0.85,0.9414724164724165,1.0,0.5833333333333334
1,2,video_only,svm_rbf,0.7333333333333334,0.7619047619047619,0.8333333333333334,0.9286146723646724,0.8888888888888888,0.6666666666666666
1,3,video_only,svm_rbf,0.8166666666666667,0.8695652173913043,0.8166666666666668,0.9418727718360071,0.9090909090909091,0.8333333333333334
1,4,video_only,svm_rbf,0.7803030303030303,0.8,0.893939393939394,0.9403069153069153,0.8888888888888888,0.7272727272727273
1,0,video_only,mlp_sklearn,0.6333333333333333,0.7272727272727273,0.7333333333333334,0.903741458704694,0.8,0.6666666666666666
1,1,video_only,mlp_sklearn,0.625,0.4,0.6333333333333333,0.8635598810231163,1.0,0.25
1,2,video_only,mlp_sklearn,0.7166666666666667,0.8333333333333334,0.7,0.8852229401861755,0.8333333333333334,0.8333333333333334
1,3,video_only,mlp_sklearn,0.7166666666666667,0.8333333333333334,0.8166666666666667,0.9354108309990663,0.8333333333333334,0.8333333333333334
1,4,video_only,mlp_sklearn,0.5606060606060606,0.5555555555555556,0.6060606060606061,0.8172650878533232,0.7142857142857143,0.45454545454545453
1,0,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,1,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,2,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,3,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
1,4,multimodal,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
1,0,multimodal,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
1,1,multimodal,dummy_stratified,0.675,0.782608695652174,0.675,0.7901069518716578,0.8181818181818182,0.75
1,2,multimodal,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
1,3,multimodal,dummy_stratified,0.675,0.782608695652174,0.675,0.7901069518716578,0.8181818181818182,0.75
1,4,multimodal,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
1,0,multimodal,logistic_regression,0.675,0.782608695652174,0.7,0.8754722129722131,0.8181818181818182,0.75
1,1,multimodal,logistic_regression,0.8166666666666667,0.8695652173913043,0.85,0.950057295645531,0.9090909090909091,0.8333333333333334
1,2,multimodal,logistic_regression,0.7333333333333334,0.7619047619047619,0.9166666666666667,0.961476948976949,0.8888888888888888,0.6666666666666666
1,3,multimodal,logistic_regression,0.8166666666666667,0.8695652173913043,0.9166666666666667,0.9676989676989677,0.9090909090909091,0.8333333333333334
1,4,multimodal,logistic_regression,0.7424242424242424,0.8181818181818182,0.7575757575757576,0.8729718513809422,0.8181818181818182,0.8181818181818182
1,0,multimodal,random_forest,0.7583333333333333,0.88,0.8833333333333333,0.9563131313131313,0.8461538461538461,0.9166666666666666
1,1,multimodal,random_forest,0.8166666666666667,0.8695652173913043,0.8666666666666667,0.9396897084397084,0.9090909090909091,0.8333333333333334
1,2,multimodal,random_forest,0.8583333333333334,0.9166666666666666,0.8833333333333334,0.9391555204055204,0.9166666666666666,0.9166666666666666
1,3,multimodal,random_forest,0.7166666666666667,0.8333333333333334,0.8500000000000001,0.9403078403078403,0.8333333333333334,0.8333333333333334
1,4,multimodal,random_forest,0.6666666666666666,0.8461538461538461,0.8939393939393939,0.9461760461760463,0.7333333333333333,1.0
1,0,multimodal,gradient_boosting,0.675,0.782608695652174,0.7333333333333333,0.8574778843161196,0.8181818181818182,0.75
1,1,multimodal,gradient_boosting,0.7166666666666667,0.8333333333333334,0.7833333333333333,0.9093524531024532,0.8333333333333334,0.8333333333333334
1,2,multimodal,gradient_boosting,0.375,0.6923076923076923,0.5666666666666667,0.7794953344585698,0.6428571428571429,0.75
1,3,multimodal,gradient_boosting,0.5166666666666667,0.7692307692307693,0.5833333333333334,0.8083680820813174,0.7142857142857143,0.8333333333333334
1,4,multimodal,gradient_boosting,0.6212121212121212,0.8,0.696969696969697,0.7915486029122393,0.7142857142857143,0.9090909090909091
1,0,multimodal,svm_rbf,0.8166666666666667,0.8695652173913043,0.9166666666666666,0.9688131313131313,0.9090909090909091,0.8333333333333334
1,1,multimodal,svm_rbf,0.775,0.8181818181818182,0.9,0.9629370629370629,0.9,0.75
1,2,multimodal,svm_rbf,0.8166666666666667,0.8695652173913043,0.9666666666666668,0.9866452991452991,0.9090909090909091,0.8333333333333334
1,3,multimodal,svm_rbf,0.8166666666666667,0.8695652173913043,0.8833333333333334,0.9587703962703963,0.9090909090909091,0.8333333333333334
1,4,multimodal,svm_rbf,0.75,0.88,0.7727272727272727,0.8757020757020757,0.7857142857142857,1.0
1,0,multimodal,mlp_sklearn,0.7166666666666667,0.8333333333333334,0.75,0.8963233525733526,0.8333333333333334,0.8333333333333334
1,1,multimodal,mlp_sklearn,0.25,0.5217391304347826,0.35,0.7259470309102662,0.5454545454545454,0.5
1,2,multimodal,mlp_sklearn,0.5166666666666667,0.7692307692307693,0.8333333333333334,0.9430555555555556,0.7142857142857143,0.8333333333333334
1,3,multimodal,mlp_sklearn,0.7583333333333333,0.88,0.9,0.960479797979798,0.8461538461538461,0.9166666666666666
1,4,multimodal,mlp_sklearn,0.49242424242424243,0.72,0.696969696969697,0.8522047397047398,0.6428571428571429,0.8181818181818182
2,0,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2,1,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2,2,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2,3,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2,4,clinical_only,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
2,0,clinical_only,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2,1,clinical_only,dummy_stratified,0.675,0.782608695652174,0.675,0.7901069518716578,0.8181818181818182,0.75
2,2,clinical_only,dummy_stratified,0.25,0.5217391304347826,0.25,0.625668449197861,0.5454545454545454,0.5
2,3,clinical_only,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2,4,clinical_only,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
2,0,clinical_only,logistic_regression,0.675,0.782608695652174,0.7999999999999999,0.9230098605098606,0.8181818181818182,0.75
2,1,clinical_only,logistic_regression,0.775,0.8181818181818182,0.9333333333333333,0.9707362082362082,0.9,0.75
2,2,clinical_only,logistic_regression,0.775,0.8181818181818182,0.8666666666666667,0.950437062937063,0.9,0.75
2,3,clinical_only,logistic_regression,0.6166666666666667,0.8,0.5833333333333333,0.7891297972180326,0.7692307692307693,0.8333333333333334
2,4,clinical_only,logistic_regression,0.696969696969697,0.7619047619047619,0.8181818181818181,0.92420814479638,0.8,0.7272727272727273
2,0,clinical_only,random_forest,0.6583333333333333,0.8461538461538461,0.7833333333333333,0.9062872312872313,0.7857142857142857,0.9166666666666666
2,1,clinical_only,random_forest,0.775,0.8181818181818182,0.8333333333333334,0.9286146723646724,0.9,0.75
2,2,clinical_only,random_forest,0.8,0.9230769230769231,0.9666666666666668,0.9866452991452991,0.8571428571428571,1.0
2,3,clinical_only,random_forest,0.5583333333333333,0.8148148148148148,0.55,0.7701261701261701,0.7333333333333333,0.9166666666666666
2,4,clinical_only,random_forest,0.7878787878787878,0.8695652173913043,0.9545454545454546,0.9777495232040686,0.8333333333333334,0.9090909090909091
2,0,clinical_only,gradient_boosting,0.6166666666666667,0.8,0.7,0.8379569504569505,0.7692307692307693,0.8333333333333334
2,1,clinical_only,gradient_boosting,0.6333333333333333,0.7272727272727273,0.6833333333333333,0.8530185092685093,0.8,0.6666666666666666
2,2,clinical_only,gradient_boosting,0.7166666666666667,0.8333333333333334,0.8333333333333333,0.9364357864357865,0.8333333333333334,0.8333333333333334
2,3,clinical_only,gradient_boosting,0.5583333333333333,0.8148148148148148,0.6666666666666666,0.7693824693824693,0.7333333333333333,0.9166666666666666
2,4,clinical_only,gradient_boosting,0.8333333333333333,0.9166666666666666,0.8787878787878789,0.9328688987779897,0.8461538461538461,1.0
2,0,clinical_only,svm_rbf,0.675,0.782608695652174,0.7833333333333333,0.9114179801679801,0.8181818181818182,0.75
2,1,clinical_only,svm_rbf,0.8333333333333333,0.8,0.9,0.9593656343656344,1.0,0.6666666666666666
2,2,clinical_only,svm_rbf,0.9,0.96,0.8500000000000001,0.9085999648499649,0.9230769230769231,1.0
2,3,clinical_only,svm_rbf,0.6583333333333333,0.8461538461538461,0.6166666666666666,0.7913299663299663,0.7857142857142857,0.9166666666666666
2,4,clinical_only,svm_rbf,0.7424242424242424,0.8181818181818182,0.9090909090909092,0.9516705516705517,0.8181818181818182,0.8181818181818182
2,0,clinical_only,mlp_sklearn,0.4583333333333333,0.7857142857142857,0.75,0.8970119613501967,0.6875,0.9166666666666666
